No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
5273,171.0,135.0,31.0,63.0,2100.0,73.0,19.7,1014.7,16.0,0.0,0.2
5274,171.0,129.0,31.0,63.0,2000.0,70.0,17.6,1015.1,15.4,0.0,0.5
5275,145.0,154.0,19.0,108.0,2100.0,27.0,16.6,1015.2,15.1,0.0,0.5
5276,181.0,154.0,15.0,120.0,2300.0,12.0,16.0,1015.6,15.0,0.0,0.0
5277,160.0,170.0,12.0,119.0,2600.0,1.0,15.8,1015.7,15.0,0.0,0.0
5278,163.0,180.0,11.0,107.0,2700.0,1.0,15.5,1015.8,14.7,0.0,0.4
5279,166.0,172.0,12.0,101.0,2700.0,1.0,15.0,1015.6,14.4,0.0,0.4
5280,186.0,172.0,10.0,93.0,2700.0,1.0,14.7,1015.6,14.4,0.0,0.1
5281,183.0,151.0,10.0,82.0,2500.0,1.0,14.7,1015.5,14.4,0.0,0.2
5282,182.0,146.0,9.0,78.0,2400.0,1.0,14.6,1015.6,14.3,0.0,0.6
5283,186.0,144.0,7.0,73.0,2500.0,1.0,14.5,1015.3,14.3,0.0,1.1
5284,180.0,146.0,7.0,74.0,2500.0,1.0,14.2,1015.5,14.0,0.0,0.8
5285,183.0,136.0,7.0,70.0,2300.0,1.0,13.8,1015.8,13.6,0.0,0.2
5286,177.0,122.0,7.0,72.0,2100.0,1.0,13.4,1016.2,13.2,0.0,0.5
5287,168.0,127.0,7.0,74.0,2000.0,1.0,13.4,1016.6,13.4,0.0,0.6
5288,168.0,120.0,7.0,79.0,1900.0,1.0,15.4,1017.6,13.4,0.0,2.1
5289,158.0,85.0,13.0,72.0,1700.0,1.0,19.4,1018.0,9.6,0.0,2.4
5290,158.0,158.0,13.0,72.0,1400.0,7.0,21.7,1018.5,7.5,0.0,1.3
5291,30.0,30.0,14.0,31.0,800.0,23.0,23.2,1018.4,4.7,0.0,3.2
5292,4.0,19.0,10.0,31.0,700.0,28.0,24.1,1017.9,4.9,0.0,2.6
5293,4.0,17.0,7.0,30.0,500.0,31.0,25.4,1016.8,4.5,0.0,3.5
5294,4.0,17.0,7.0,30.0,500.0,38.0,25.7,1016.2,5.3,0.0,3.6
5295,31.0,58.0,6.0,27.0,400.0,50.0,25.6,1016.2,5.7,0.0,2.5
5296,7.0,17.0,5.0,26.0,400.0,54.0,24.9,1016.2,7.1,0.0,1.5
5297,3.0,6.0,3.0,28.0,300.0,53.0,23.3,1016.3,4.7,0.0,1.5
5298,3.0,6.0,3.0,36.0,300.0,46.0,19.0,1016.4,7.7,0.0,0.0
5299,3.0,9.0,2.0,45.0,300.0,36.0,17.6,1017.0,10.7,0.0,0.0
5300,35.0,54.0,3.0,69.0,500.0,16.0,17.4,1016.8,11.9,0.0,0.2
5301,48.0,64.0,4.0,87.0,900.0,1.0,18.3,1018.0,8.0,0.0,1.2
5302,40.0,64.0,4.0,87.0,800.0,1.0,17.7,1019.1,8.3,0.0,0.8
5303,70.0,283.0,10.0,76.0,900.0,23.0,19.4,1018.8,11.7,0.0,1.3
5304,80.0,118.0,11.0,53.0,800.0,40.0,18.5,1018.9,12.9,0.0,0.6
5305,77.0,104.0,11.0,60.0,800.0,32.0,17.1,1019.0,10.5,0.0,0.7
5306,59.0,89.0,8.0,49.0,600.0,35.0,16.5,1018.3,12.1,0.0,1.0
5307,54.0,89.0,8.0,41.0,600.0,34.0,16.0,1017.9,10.5,0.0,1.8
5308,38.0,12.0,10.0,37.0,400.0,34.0,16.0,1017.8,10.1,0.0,1.3
5309,25.0,35.0,8.0,37.0,400.0,18.0,14.2,1017.6,11.0,0.0,0.5
5310,12.0,22.0,5.0,64.0,400.0,3.0,13.5,1018.1,11.4,0.0,0.0
5311,30.0,37.0,3.0,65.0,400.0,1.0,13.6,1017.9,11.1,0.0,0.0
5312,31.0,85.0,4.0,67.0,500.0,1.0,15.3,1018.0,10.5,0.0,0.7
5313,50.0,85.0,9.0,63.0,700.0,1.0,17.3,1017.8,8.7,0.0,2.6
5314,48.0,55.0,34.0,59.0,1000.0,10.0,18.1,1017.4,8.1,0.0,2.3
5315,50.0,58.0,33.0,55.0,1000.0,12.0,18.9,1016.3,8.2,0.0,3.3
5316,50.0,102.0,45.0,57.0,1500.0,29.0,20.1,1015.3,8.1,0.0,2.1
5317,36.0,76.0,49.0,46.0,1500.0,57.0,20.6,1013.6,8.6,0.0,3.2
5318,47.0,85.0,38.0,33.0,1200.0,80.0,21.5,1011.9,9.4,0.0,3.4
5319,55.0,78.0,39.0,30.0,1100.0,93.0,21.6,1011.5,9.8,0.0,3.7
5320,49.0,69.0,27.0,27.0,800.0,104.0,21.4,1010.4,12.0,0.0,2.7
5321,52.0,120.0,19.0,31.0,700.0,104.0,20.3,1009.7,12.5,0.0,3.2
5322,62.0,114.0,15.0,36.0,700.0,106.0,19.5,1009.4,12.5,0.0,2.0
5323,76.0,89.0,11.0,47.0,800.0,96.0,18.7,1009.1,12.9,0.0,1.4
5324,91.0,109.0,9.0,64.0,800.0,73.0,17.6,1009.4,12.9,0.0,1.2
5325,98.0,111.0,8.0,79.0,900.0,53.0,16.3,1009.3,13.2,0.0,0.4
5326,103.0,118.0,9.0,77.0,900.0,46.0,14.6,1009.1,13.0,0.0,0.2
5327,112.0,128.0,9.0,83.0,900.0,33.0,13.8,1008.4,13.0,0.0,0.1
5328,106.0,111.0,8.0,87.0,900.0,19.0,13.2,1008.3,12.6,0.0,0.6
5329,95.0,105.0,8.0,102.0,900.0,1.0,12.6,1008.0,12.0,0.0,0.5
5330,104.0,109.0,7.0,94.0,800.0,1.0,12.1,1007.6,11.5,0.0,0.2
5331,105.0,121.0,6.0,86.0,900.0,1.0,12.1,1007.0,11.6,0.0,0.9
5332,116.0,125.0,5.0,82.0,900.0,1.0,11.9,1006.5,11.3,0.0,0.8
5333,104.0,108.0,5.0,86.0,1100.0,1.0,11.7,1006.8,11.2,0.0,1.6
5334,103.0,138.0,6.0,88.0,1200.0,1.0,11.5,1007.1,11.0,0.0,1.2
5335,100.0,158.0,6.0,76.0,1300.0,1.0,12.0,1007.3,11.4,0.0,1.1
5336,104.0,148.0,6.0,69.0,1600.0,1.0,13.1,1007.7,11.8,0.0,1.4
5337,98.0,141.0,7.0,69.0,1600.0,1.0,13.8,1007.5,11.7,0.0,1.0
5338,104.0,155.0,8.0,71.0,1700.0,1.0,14.9,1007.2,12.0,0.0,1.3
5339,110.0,185.0,9.0,70.0,1800.0,1.0,15.9,1006.4,12.1,0.0,1.4
5340,110.0,185.0,9.0,70.0,1700.0,3.0,16.9,1005.9,12.2,0.0,1.2
5341,124.0,189.0,10.0,79.0,1800.0,6.0,18.1,1005.1,13.0,0.0,1.4
5342,134.0,184.0,14.0,90.0,1700.0,13.0,19.0,1004.1,13.2,0.0,1.5
5343,156.0,206.0,14.0,114.0,1800.0,12.0,19.8,1003.8,13.5,0.0,1.5
5344,169.0,196.0,17.0,115.0,1600.0,29.0,19.4,1004.0,13.8,0.0,1.3
5345,190.0,231.0,17.0,124.0,1600.0,35.0,18.2,1003.3,13.5,0.0,1.2
5346,198.0,223.0,14.0,131.0,1700.0,26.0,16.3,1003.7,13.4,0.0,0.8
5347,207.0,251.0,12.0,140.0,1800.0,8.0,15.6,1003.9,13.4,0.0,0.9
5348,200.0,220.0,10.0,135.0,1700.0,2.0,14.9,1003.8,13.3,0.0,0.6
5349,200.0,220.0,10.0,135.0,1700.0,1.0,14.7,1003.5,13.7,0.0,0.0
5350,219.0,234.0,9.0,122.0,1800.0,1.0,14.4,1003.2,13.6,0.0,0.0
5351,222.0,232.0,8.0,122.0,2000.0,1.0,14.4,1003.7,13.6,0.0,1.5
5352,203.0,219.0,8.0,119.0,1900.0,1.0,15.5,1004.1,13.2,0.0,1.1
5353,182.0,212.0,8.0,101.0,1500.0,1.0,15.0,1002.4,13.0,0.0,0.6
5354,188.0,190.0,10.0,93.0,1400.0,1.0,14.0,1001.5,12.9,0.0,0.8
5355,194.0,194.0,10.0,93.0,1500.0,1.0,13.6,1001.4,13.0,0.0,0.2
5356,168.0,191.0,8.0,86.0,1500.0,1.0,13.7,1001.0,13.2,0.0,1.1
5357,171.0,181.0,10.0,84.0,1500.0,1.0,13.8,1001.6,13.3,0.0,0.8
5358,172.0,180.0,12.0,82.0,1500.0,1.0,13.7,1001.8,13.2,0.0,0.5
5359,194.0,180.0,10.0,71.0,1400.0,5.0,13.3,1002.1,12.8,0.0,0.0
5360,192.0,199.0,9.0,67.0,1500.0,7.0,14.8,1003.4,14.5,0.0,0.6
5361,205.0,218.0,12.0,78.0,2000.0,2.0,19.4,1004.4,3.1,0.0,4.2
5362,139.0,218.0,15.0,53.0,1100.0,21.0,20.4,1005.8,3.6,0.0,3.6
5363,28.0,217.0,4.0,15.0,100.0,55.0,20.2,1005.8,3.0,0.0,5.8
5364,19.0,160.0,5.0,16.0,100.0,57.0,20.3,1005.8,3.1,0.0,6.5
5365,23.0,221.0,4.0,14.0,100.0,62.0,20.2,1006.7,3.0,0.0,5.7
5366,22.0,159.0,3.0,12.0,100.0,63.0,19.7,1007.0,3.0,0.0,7.1
5367,13.0,68.0,4.0,15.0,100.0,59.0,19.8,1007.9,2.2,0.0,4.6
5368,13.0,39.0,4.0,16.0,100.0,58.0,20.1,1008.0,2.0,0.0,3.3
5369,9.0,25.0,3.0,17.0,100.0,62.0,19.2,1008.4,0.2,0.0,7.1
5370,7.0,23.0,2.0,21.0,100.0,61.0,17.9,1009.5,0.5,0.0,2.2
5371,14.0,36.0,1.0,26.0,100.0,56.0,16.5,1009.9,1.4,0.0,1.4
5372,14.0,36.0,1.0,26.0,200.0,36.0,13.5,1009.8,3.3,0.0,0.4
5373,7.0,9.0,1.0,46.0,200.0,35.0,14.6,1009.8,0.4,0.0,2.1
5374,9.0,9.0,1.0,42.0,200.0,38.0,16.1,1010.0,0.2,0.0,2.0
5375,10.0,15.0,1.0,42.0,200.0,34.0,13.8,1010.0,1.7,0.0,1.5
5376,13.0,39.0,1.0,61.0,500.0,4.0,12.5,1009.7,3.4,0.0,0.9
5377,17.0,25.0,1.0,66.0,600.0,1.0,9.7,1009.6,5.3,0.0,0.5
5378,16.0,17.0,2.0,63.0,600.0,1.0,8.4,1009.8,5.9,0.0,0.4
5379,18.0,25.0,2.0,63.0,500.0,1.0,7.6,1009.7,5.7,0.0,0.1
5380,10.0,10.0,3.0,63.0,400.0,1.0,7.1,1009.8,5.6,0.0,0.0
5381,24.0,68.0,3.0,63.0,500.0,1.0,6.9,1010.0,6.2,0.0,0.9
5382,20.0,35.0,3.0,64.0,400.0,1.0,6.7,1010.3,6.1,0.0,0.1
5383,20.0,35.0,5.0,69.0,300.0,1.0,7.1,1010.6,6.7,0.0,0.2
5384,16.0,45.0,5.0,55.0,400.0,2.0,12.2,1011.6,6.2,0.0,1.3
5385,24.0,35.0,11.0,55.0,500.0,5.0,15.0,1011.8,5.8,0.0,1.4
5386,24.0,35.0,11.0,55.0,600.0,9.0,17.3,1011.4,4.6,0.0,0.9
5387,38.0,74.0,15.0,54.0,500.0,18.0,19.0,1010.7,5.8,0.0,0.9
5388,44.0,61.0,13.0,52.0,500.0,32.0,20.7,1009.5,4.3,0.0,3.8
5389,27.0,48.0,12.0,33.0,400.0,55.0,21.6,1008.7,5.1,0.0,3.0
5390,39.0,64.0,15.0,30.0,400.0,72.0,22.3,1007.7,5.2,0.0,2.8
5391,49.0,88.0,19.0,33.0,400.0,88.0,22.9,1007.0,5.3,0.0,2.8
5392,48.0,65.0,21.0,32.0,400.0,94.0,22.5,1007.1,5.0,0.0,3.0
5393,53.0,85.0,23.0,36.0,1271.294377232746,104.1012,21.3,1007.0,7.5,0.0,0.8
5394,65.0,105.0,25.0,49.0,500.0,108.0,17.6,1008.0,7.9,0.0,0.5
5395,77.0,139.0,24.0,65.0,700.0,92.0,14.4,1008.9,10.2,0.0,0.0
5396,91.0,154.0,16.0,75.0,800.0,56.0,12.6,1009.6,9.8,0.0,0.6
5397,102.0,154.0,13.0,104.0,1271.294377232746,17.5644,13.4,1010.4,9.1,0.0,0.9
5398,123.0,178.0,13.0,118.0,2500.0,1.0,13.3,1010.8,8.8,0.0,0.9
5399,117.0,189.0,12.0,123.0,1800.0,55.79504428314302,12.5,1011.8,8.8,0.0,0.8
5400,105.0,177.0,11.0,119.0,1400.0,1.0,12.3,1011.9,8.4,0.0,1.0
5401,90.0,117.0,11.0,120.0,1100.0,55.79504428314302,11.3,1011.8,8.2,0.0,0.6
5402,87.0,166.0,8.0,105.0,1271.294377232746,55.79504428314302,10.6,1012.2,8.4,0.0,0.8
5403,82.0,142.0,6.0,96.0,1000.0,55.79504428314302,10.1,1012.1,8.5,0.0,0.8
5404,77.0,115.0,5.0,87.0,1271.294377232746,55.79504428314302,9.7,1012.5,8.6,0.0,0.9
5405,68.0,73.0,5.0,87.0,1271.294377232746,55.79504428314302,8.8,1012.9,7.9,0.0,0.0
5406,57.0,79.0,4.0,81.0,600.0,1.0,9.0,1013.6,8.4,0.0,1.3
5407,64.0,81.0,4.0,77.0,800.0,1.0,9.3,1013.9,8.5,0.0,1.2
5408,60.0,66.0,4.0,71.0,800.0,1.0,11.6,1014.9,8.3,0.0,1.7
5409,57.0,76.0,5.0,64.0,700.0,1.9278,13.9,1015.1,9.5,0.0,1.3
5410,49.0,69.0,7.0,60.0,1271.294377232746,10.9242,17.3,1015.0,7.3,0.0,0.5
5411,61.0,102.0,9.0,65.0,700.0,19.0,20.0,1014.2,8.0,0.0,1.5
5412,64.0,79.0,9.0,72.0,1271.294377232746,28.7028,21.8,1013.9,6.1,0.0,0.9
5413,50.0,76.0,8.0,64.0,1271.294377232746,45.4104,21.9,1012.5,6.9,0.0,2.2
5414,51.0,70.0,6.0,53.0,500.0,65.0,21.6,1011.8,7.8,0.0,1.7
5415,72.0,111.0,7.0,64.0,500.0,67.0,20.9,1011.2,7.8,0.0,1.6
5416,64.0,94.0,8.0,69.0,500.0,76.0,19.8,1011.1,9.1,0.0,0.7
5417,66.0,99.0,13.0,74.0,1271.294377232746,87.3936,18.6,1011.1,10.2,0.0,0.6
5418,87.0,120.0,17.0,75.0,700.0,95.0,18.4,1011.2,8.9,0.0,0.7
5419,71.0,73.0,20.0,95.0,1000.0,52.0,17.8,1011.4,9.4,0.0,0.6
5420,78.0,139.0,18.0,130.0,1400.0,8.0,17.7,1011.8,8.8,0.0,0.8
5421,99.0,185.0,14.0,142.0,1271.294377232746,55.79504428314302,17.1,1012.6,10.0,0.0,0.1
5422,94.0,134.0,12.0,133.0,1200.0,1.0,17.0,1012.9,9.4,0.0,1.1
5423,78.0,119.0,10.0,123.0,1271.294377232746,55.79504428314302,16.9,1013.1,9.3,0.0,0.6
5424,71.0,84.0,14.0,120.0,1100.0,1.0,16.2,1012.9,10.7,0.0,0.0
5425,83.0,116.0,60.0,107.0,1271.294377232746,3.4272,15.6,1012.9,9.9,0.0,0.6
5426,82.0,134.0,71.0,103.0,1271.294377232746,5.7834,15.9,1012.7,7.6,0.0,0.7
5427,64.0,69.0,29.0,82.0,1000.0,1.0,16.5,1012.5,7.2,0.0,1.5
5428,40.0,45.0,22.0,64.0,1271.294377232746,10.0674,16.4,1012.4,8.1,0.0,1.0
5429,46.0,76.0,20.0,42.0,1271.294377232746,51.8364,15.8,1013.0,9.0,0.0,0.9
5430,32.0,34.0,12.0,30.0,400.0,70.9002,15.2,1013.6,9.1,0.0,1.0
5431,30.0,37.0,10.0,22.0,400.0,76.2552,15.0,1013.6,9.4,0.0,0.5
5432,25.0,29.0,8.0,25.0,1271.294377232746,66.402,15.0,1014.2,9.8,0.0,0.8
5433,38.0,40.0,8.0,30.0,1271.294377232746,56.1204,15.2,1014.6,9.3,0.0,1.1
5434,49.0,40.0,9.0,42.0,1271.294377232746,40.4838,15.1,1014.5,9.7,0.0,1.3
5435,41.0,52.0,10.0,58.0,700.0,14.0,15.4,1014.5,10.0,0.0,1.1
5436,43.0,66.0,9.0,58.0,700.0,12.0,16.3,1013.9,10.2,0.0,0.7
5437,46.0,55.0,9.0,52.0,1271.294377232746,25.9182,16.2,1013.3,9.8,0.0,0.6
5438,40.0,54.0,9.0,52.0,600.0,30.0,16.0,1012.5,10.5,0.0,1.0
5439,57.0,62.0,8.0,60.0,600.0,24.8472,15.9,1012.5,11.1,0.0,0.9
5440,57.0,62.0,8.0,60.0,700.0,22.0,15.8,1012.3,11.0,0.0,0.9
5441,52.0,58.0,6.0,67.0,1271.294377232746,18.4212,15.5,1012.4,10.9,0.0,0.9
5442,50.0,56.0,7.0,72.0,700.0,14.0,14.6,1012.6,10.8,0.0,0.5
5443,64.0,72.0,6.0,84.0,800.0,3.0,14.1,1013.0,11.1,0.0,0.0
5444,54.0,62.0,5.0,84.0,1271.294377232746,2.5704,13.7,1013.3,11.7,0.0,0.9
5445,74.0,123.0,5.0,86.0,1271.294377232746,0.4284,13.6,1013.8,11.8,0.0,0.7
5446,92.0,112.0,5.0,88.0,1300.0,1.0,13.5,1014.2,12.1,0.0,0.0
5447,74.0,86.0,5.0,84.0,1271.294377232746,55.79504428314302,13.4,1014.4,12.3,0.0,0.5
5448,79.0,85.0,5.0,81.0,1271.294377232746,55.79504428314302,13.4,1014.3,12.5,0.0,0.1
5449,80.0,116.0,4.0,74.0,1271.294377232746,55.79504428314302,13.1,1014.4,12.2,0.0,0.0
5450,64.0,69.0,3.0,69.0,1100.0,55.79504428314302,12.9,1014.4,12.0,0.0,0.0
5451,73.0,86.0,3.0,62.0,900.0,1.0,13.1,1014.8,12.0,0.0,0.0
5452,69.0,78.0,3.0,59.0,800.0,1.0,13.0,1015.5,12.1,0.0,0.6
5453,71.0,84.0,2.0,59.0,1271.294377232746,55.79504428314302,12.8,1015.6,12.0,0.0,0.7
5454,78.0,83.0,3.0,60.0,900.0,1.0,12.5,1016.6,11.9,0.0,1.1
5455,80.0,86.0,3.0,55.0,1000.0,1.0,12.4,1017.7,11.9,0.0,0.8
5456,67.0,73.0,3.0,53.0,1100.0,1.0,13.4,1019.1,11.5,0.0,1.6
5457,52.0,73.0,5.0,51.0,1271.294377232746,55.79504428314302,14.9,1020.0,4.0,0.0,2.3
5458,41.0,6.0,5.0,49.0,600.0,2.0,15.5,1020.5,0.1,0.0,3.5
5459,25.0,25.0,4.0,43.0,400.0,10.0,15.4,1021.9,0.8,0.0,2.4
5460,17.0,27.0,3.0,33.0,200.0,24.0,15.5,1021.9,-0.3,0.0,2.6
5461,13.0,35.0,2.0,31.0,200.0,29.7738,15.8,1021.9,-0.5,0.0,2.3
5462,15.0,20.0,1.0,28.0,1271.294377232746,33.8436,15.2,1022.3,0.2,0.0,1.6
5463,10.0,14.0,1.0,26.0,200.0,39.0,14.3,1022.7,-0.2,0.0,1.0
5464,6.0,11.0,1.0,26.0,100.0,41.0,14.5,1022.6,-1.2,0.0,2.0
5465,9.0,15.0,1.0,30.0,1271.294377232746,37.2708,13.8,1023.3,-0.7,0.0,1.0
5466,5.0,7.0,1.0,33.0,200.0,35.1288,11.6,1024.1,-0.9,0.0,0.8
5467,11.0,7.0,1.0,43.0,1271.294377232746,26.1324,8.3,1024.9,1.9,0.0,0.5
5468,8.0,6.0,2.0,54.0,1271.294377232746,16.065,6.8,1025.7,2.1,0.0,0.7
5469,11.0,12.0,1.0,45.0,1271.294377232746,22.0626,6.2,1026.9,4.4,0.0,0.5
5470,15.0,42.0,1.0,50.0,1271.294377232746,10.2816,5.1,1027.5,3.1,0.0,0.5
5471,17.0,42.0,2.0,60.0,1271.294377232746,55.79504428314302,5.3,1027.7,1.8,0.0,1.0
5472,15.0,15.0,2.0,54.0,300.0,10.0,6.5,1027.7,-0.3,0.0,1.0
5473,17.0,23.0,1.0,57.0,1271.294377232746,3.6414,6.1,1028.1,-1.3,0.0,1.1
5474,15.0,23.0,1.0,36.0,100.0,25.0,4.7,1028.1,-1.1,0.0,0.8
5475,10.0,17.0,1.0,49.0,100.0,10.0,4.0,1027.5,-2.4,0.0,0.8
5476,8.0,17.0,1.0,34.0,100.0,24.0,3.7,1027.5,-2.5,0.0,0.7
5477,3.0,6.0,1.0,24.0,1271.294377232746,31.4874,3.2,1027.8,-2.3,0.0,0.0
5478,6.0,6.0,1.0,29.0,100.0,28.4886,2.2,1027.8,-1.2,0.0,0.8
5479,9.0,43.0,3.0,43.0,200.0,14.0,1.7,1027.7,-1.6,0.0,0.0
5480,8.0,26.0,6.0,55.0,400.0,1.0,7.8,1028.2,-3.1,0.0,1.5
5481,15.0,32.0,13.0,50.0,1271.294377232746,6.2118,11.4,1028.2,-4.3,0.0,1.7
5482,18.0,29.0,18.0,42.0,500.0,18.0,12.9,1027.6,-5.7,0.0,1.1
5483,12.0,20.0,11.0,34.0,1271.294377232746,32.13,14.5,1026.5,-4.8,0.0,1.7
5484,14.0,23.0,10.0,31.0,300.0,39.0,15.2,1025.1,-5.3,0.0,1.4
5485,14.0,15.0,5.0,27.0,1271.294377232746,47.9808,16.5,1024.0,-2.6,0.0,1.9
5486,3.0,13.0,2.0,23.0,200.0,53.7642,16.5,1023.0,-3.1,0.0,0.9
5487,13.0,19.0,3.0,26.0,300.0,52.479,17.0,1022.1,-2.7,0.0,1.8
5488,19.0,33.0,3.0,34.0,300.0,52.2648,15.9,1021.6,-2.1,0.0,2.7
5489,22.0,51.0,2.0,39.0,1271.294377232746,76.4694,14.4,1021.6,-1.7,0.0,2.8
5490,21.0,55.0,2.0,43.0,1271.294377232746,67.9014,12.7,1021.4,-0.9,0.0,2.1
5491,25.0,42.0,2.0,54.0,300.0,35.343,11.7,1021.4,0.1,0.0,1.4
5492,32.0,40.0,2.0,60.0,1271.294377232746,25.9182,11.0,1021.5,-0.5,0.0,2.0
5493,44.0,56.0,4.0,71.0,1271.294377232746,15.8508,9.5,1021.7,1.1,0.0,1.3
5494,49.0,75.0,9.0,79.0,1271.294377232746,8.1396,6.4,1022.1,1.9,0.0,0.0
5495,60.0,93.0,9.0,83.0,1271.294377232746,0.2142,5.0,1021.7,1.8,0.0,0.7
5496,66.0,101.0,6.0,77.0,1271.294377232746,55.79504428314302,4.6,1021.7,2.8,0.0,0.5
5497,62.0,76.0,4.0,71.0,1271.294377232746,55.79504428314302,4.8,1021.5,1.8,0.0,0.7
5498,43.0,58.0,3.0,73.0,1271.294377232746,55.79504428314302,3.6,1021.5,2.3,0.0,0.6
5499,42.0,53.0,2.0,69.0,1271.294377232746,55.79504428314302,3.4,1021.5,2.5,0.0,0.7
5500,48.0,93.0,3.0,64.0,1271.294377232746,55.79504428314302,2.5,1021.3,1.9,0.0,0.0
5501,40.0,58.0,3.0,60.0,1271.294377232746,55.79504428314302,2.0,1021.3,1.6,0.0,0.4
5502,29.0,31.0,2.0,57.0,1271.294377232746,55.79504428314302,1.6,1021.2,1.2,0.0,0.4
5503,30.0,50.0,1.0,51.0,1271.294377232746,55.79504428314302,1.7,1021.4,1.4,0.0,0.4
5504,35.0,73.0,1.0,48.0,1271.294377232746,55.79504428314302,5.1,1021.5,5.0,0.0,1.3
5505,55.0,117.0,3.0,51.0,1271.294377232746,0.4284,11.4,1021.7,2.9,0.0,1.0
5506,43.0,58.0,12.0,58.0,1271.294377232746,4.4982,13.9,1021.3,0.8,0.0,0.5
5507,36.0,54.0,11.0,57.0,1271.294377232746,13.923,15.9,1020.7,-0.4,0.0,1.7
5508,35.0,66.0,10.0,68.0,1271.294377232746,17.5644,17.9,1019.8,-1.4,0.0,1.6
5509,38.0,43.0,8.0,76.0,1271.294377232746,27.2034,19.6,1018.7,-0.4,0.0,1.4
5510,35.0,40.0,6.0,55.0,1271.294377232746,55.4778,20.1,1017.9,-0.6,0.0,1.8
5511,33.0,48.0,5.0,46.0,1271.294377232746,65.9736,20.4,1017.4,0.2,0.0,1.6
5512,32.0,48.0,4.0,34.0,1271.294377232746,77.5404,19.8,1017.2,-0.3,0.0,2.1
5513,29.0,44.0,4.0,36.0,1271.294377232746,84.8232,17.9,1017.3,-0.4,0.0,2.3
5514,31.0,47.0,3.0,44.0,1271.294377232746,71.9712,15.7,1017.6,1.4,0.0,1.2
5515,38.0,66.0,5.0,62.0,1271.294377232746,50.337,15.3,1018.1,2.8,0.0,1.9
5516,77.0,151.0,7.0,82.0,1271.294377232746,38.9844,11.4,1018.6,5.0,0.0,1.0
5517,101.0,157.0,9.0,97.0,1271.294377232746,14.994,10.2,1019.0,6.7,0.0,0.7
5518,104.0,116.0,11.0,102.0,1271.294377232746,0.2142,8.3,1019.5,6.4,0.0,0.7
5519,111.0,137.0,15.0,95.0,1271.294377232746,55.79504428314302,7.4,1019.7,5.7,0.0,0.4
5520,126.0,162.0,14.0,89.0,1271.294377232746,55.79504428314302,6.6,1019.6,5.5,0.0,0.2
5521,147.0,167.0,12.0,86.0,1271.294377232746,55.79504428314302,6.7,1019.7,4.0,0.0,0.7
5522,146.0,164.0,8.0,80.0,1271.294377232746,55.79504428314302,7.1,1019.9,4.1,0.0,0.7
5523,119.0,164.0,7.0,76.0,1271.294377232746,55.79504428314302,6.6,1020.1,4.8,0.0,0.8
5524,119.0,61.0,7.0,76.0,1271.294377232746,55.79504428314302,6.1,1020.1,4.7,0.0,0.7
5525,71.0,131.0,6.0,77.0,1271.294377232746,55.79504428314302,5.8,1020.8,4.3,0.0,1.0
5526,107.0,186.0,8.0,67.0,1271.294377232746,55.79504428314302,5.6,1021.1,4.2,0.0,0.5
5527,117.0,152.0,10.0,66.0,1271.294377232746,55.79504428314302,5.6,1021.6,4.6,0.0,0.7
5528,98.0,113.0,10.0,61.0,1271.294377232746,55.79504428314302,7.4,1022.4,4.9,0.0,1.4
5529,78.0,98.0,10.0,60.0,1271.294377232746,55.79504428314302,10.6,1022.8,5.1,0.0,1.8
5530,70.0,94.0,14.0,64.0,1271.294377232746,3.6414,12.5,1022.7,5.6,0.0,1.4
5531,106.0,158.0,26.0,75.0,1271.294377232746,6.6402,14.1,1022.3,6.2,0.0,1.2
5532,138.0,190.0,37.0,93.0,1271.294377232746,11.5668,15.8,1021.6,6.5,0.0,0.7
5533,160.0,177.0,40.0,110.0,1271.294377232746,23.562,17.6,1020.3,4.5,0.0,2.2
5534,146.0,163.0,40.0,120.0,1271.294377232746,35.7714,18.2,1019.7,6.1,0.0,1.3
5535,173.0,163.0,46.0,81.0,1271.294377232746,63.6174,18.6,1019.4,2.8,0.0,2.2
5536,115.0,53.0,36.0,50.0,1271.294377232746,71.9712,18.1,1018.9,2.4,0.0,1.3
5537,80.0,52.0,26.0,38.0,1271.294377232746,85.8942,16.3,1018.8,4.6,0.0,1.5
5538,127.0,164.0,40.0,59.0,1271.294377232746,75.3984,13.9,1019.2,5.8,0.0,0.9
5539,147.0,149.0,42.0,87.0,1271.294377232746,52.2648,13.7,1019.9,5.6,0.0,1.0
5540,169.0,179.0,34.0,103.0,1271.294377232746,36.1998,11.8,1019.8,6.9,0.0,0.0
5541,150.0,183.0,32.0,133.0,1271.294377232746,4.284,9.6,1019.8,7.2,0.0,0.6
5542,151.0,173.0,34.0,118.0,1271.294377232746,7.7112,8.6,1019.7,6.9,0.0,0.0
5543,150.0,174.0,32.0,116.0,1271.294377232746,0.4284,8.1,1019.9,7.2,0.0,0.2
5544,164.0,188.0,31.0,118.0,1271.294377232746,55.79504428314302,7.8,1019.8,7.2,0.0,0.0
5545,171.0,204.0,29.0,116.0,1271.294377232746,55.79504428314302,7.9,1020.1,7.1,0.0,1.0
5546,214.0,228.0,19.0,107.0,1271.294377232746,55.79504428314302,7.9,1020.0,6.5,0.0,0.8
5547,221.0,233.0,13.0,101.0,1271.294377232746,55.79504428314302,7.8,1019.7,6.9,0.0,1.1
